hhid,home_pcode,home_mtz,dwelling_type,total_pax,car_own_normal,car_own_offpeak,motor_own,bike_own,num_underfour,num_not_eligible,presence_of_under15,num_employed_full_time,num_employed_part_time,num_self_employed,num_full_time_student,num_homemaker,num_retired,num_unemployed,num_national_service,num_voluntary_worker,num_domestic_worker,num_other,only_adults,only_workers
100114DO,100114,506230,HDB 5-room,4,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
100114ER1,100114,506230,HDB 5-room,6,1,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0
101103AO,101103,506210,HDB 4-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
101103BO,101103,506210,HDB 4-room,4,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
101103CR1,101103,506210,HDB 4-room,6,0,0,0,1,1,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0
101103DO,101103,506210,HDB 4-room,3,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
101103EO,101103,506210,HDB 4-room,4,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0
101111AR1,101111,506280,HDB 4-room,3,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
101111BR1,101111,506280,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
101111CO,101111,506280,HDB 4-room,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0
101111DO,101111,506280,HDB 4-room,8,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,0,1,0,0,0
101111EO,101111,506280,HDB 4-room,3,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
102104AO,102104,506210,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
102104BR1,102104,506210,HDB 4-room,6,0,0,0,0,1,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0
102104CO,102104,506210,HDB 4-room,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0
102104DR1,102104,506210,HDB 4-room,6,0,0,0,2,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0
102104ER1,102104,506210,HDB 4-room,6,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
102106AR1,102106,506210,HDB 5-room,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
102106BO,102106,506210,HDB 5-room,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
102106CO,102106,506210,HDB 5-room,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
102106DO,102106,506210,HDB 5-room,2,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
102106EO,102106,506210,HDB 5-room,4,0,0,0,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0
102111AO,102111,506230,HDB 5-room,4,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0
102111BR1,102111,506230,HDB 5-room,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
102111CO,102111,506230,HDB 5-room,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
102111DO,102111,506230,HDB 5-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
102111ER2,102111,506230,HDB 5-room,6,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0
102112AO,102112,506230,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
102112CO,102112,506230,HDB 4-room,4,0,0,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
102112DO,102112,506230,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
102112EO,102112,506230,HDB 4-room,3,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
109258AO,109258,506290,Private flat/condo,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
109258BO,109258,506290,Private flat/condo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
109258CO,109258,506290,Private flat/condo,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
109258DO,109258,506290,Private flat/condo,4,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
117755AO,117755,538290,Private flat/condo,2,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
117755BO,117755,538290,Shophouse,8,1,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,1,0,0,0
117755CO,117755,538290,Private flat/condo,5,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0
117756AO,117756,538290,Private flat/condo,5,2,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0
117756BO,117756,538290,Private flat/condo,5,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0
117756CO,117756,538290,Private flat/condo,6,0,0,0,1,2,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
117757AO,117757,538290,Private flat/condo,6,1,0,0,3,0,0,1,1,0,1,3,0,0,0,0,0,1,0,0,0
117757BO,117757,538290,Private flat/condo,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1
117757CO,117757,538290,Private flat/condo,6,2,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0
118659CR8,118659,538250,Private flat/condo,4,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0
118892AO,118892,538300,Private flat/condo,4,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
118892BO,118892,538300,Private flat/condo,7,1,0,0,2,0,0,1,2,0,0,2,0,2,0,0,0,1,0,0,0
118892BR1,118892,538300,Private flat/condo,3,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
118892CO,118892,538300,Private flat/condo,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
118892DO,118892,538300,Private flat/condo,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
118892EO,118892,538300,Private flat/condo,3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
120101AR4,120101,513130,HDB 5-room,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
120101BO,120101,513130,HDB 5-room,4,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
120103AR1,120103,513130,HDB 4-room,3,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
120103BR3,120103,513130,HDB 4-room,3,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
120109AR1,120109,513130,HDB 3-room,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
120109BR1,120109,513130,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120109CO,120109,513130,HDB 3-room,5,0,0,0,2,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0
120109DR1,120109,513130,HDB 3-room,4,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0
120109EO,120109,513130,HDB 3-room,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
120115AO,120115,513130,HDB 5-room,7,0,1,0,1,0,0,1,2,0,0,3,0,1,0,0,0,1,0,0,0
120115BR1,120115,513130,HDB 5-room,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
120115CR3,120115,513130,HDB 5-room,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
120115DR3,120115,513130,HDB 5-room,4,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
120115ER2,120115,513130,HDB 5-room,4,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0
120117AR7,120117,513130,HDB 4-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
120117CO,120117,513130,HDB 4-room,4,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
120117EO,120117,513130,HDB 4-room,6,1,0,0,1,1,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0
120117ER6,120117,513130,HDB 4-room,7,0,0,0,1,1,0,1,2,0,0,2,1,0,0,0,0,1,0,0,0
120206AO,120206,513200,HDB 5-room,5,1,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0
120206BO,120206,513200,HDB 5-room,4,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
120206CO,120206,513200,HDB 5-room,5,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0
120206DO,120206,513200,HDB 5-room,5,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
120206EO,120206,513200,HDB 5-room,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
120301AR2,120301,513200,HDB 4-room,4,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0
120301BR1,120301,513200,HDB 4-room,4,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1
120301CR2,120301,513200,HDB 4-room,4,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
120301DR1,120301,513200,HDB 4-room,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
120301ER4,120301,513200,HDB 4-room,4,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0
120305AO,120305,513200,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
120305BR1,120305,513200,HDB 3-room,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
120305CR1,120305,513200,HDB 3-room,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1
120305DR1,120305,513200,HDB 3-room,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
120305ER1,120305,513200,HDB 3-room,6,0,0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,0,0,0,0
120308AR2,120308,513200,HDB 3-room,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
120308BR1,120308,513200,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120308CR2,120308,513200,HDB 3-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
120308DR2,120308,513200,HDB 3-room,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120308ER3,120308,513200,HDB 3-room,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
120310AO,120310,513200,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120310BR3,120310,513200,HDB 3-room,6,0,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0
120310CO,120310,513200,HDB 3-room,5,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
120310DR5,120310,513200,HDB 3-room,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
120310EO,120310,513200,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
120315AR3,120315,513200,HDB 4-room,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
120315BO,120315,513200,HDB 4-room,4,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
120315CO,120315,513200,HDB 4-room,4,0,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
120315DO,120315,513200,HDB 4-room,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
120315EO,120315,513200,HDB 4-room,4,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
120317AO,120317,513200,HDB 4-room,5,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0
120317BR3,120317,513200,HDB 4-room,4,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
120317CO,120317,513200,HDB 4-room,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
120317DR3,120317,513200,HDB 4-room,5,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
120317EO,120317,513200,HDB 4-room,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1
120321BR2,120321,513200,HDB 3-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
120321CR4,120321,513200,HDB 3-room,4,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
120321DR1,120321,513200,HDB 3-room,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
120321ER3,120321,513200,HDB 3-room,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1
120326AR6,120326,513020,HDB 3-room,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
120326BR1,120326,513020,HDB 3-room,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120326DR2,120326,513020,HDB 3-room,4,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
120326ER5,120326,513020,HDB 3-room,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
120329BR1,120329,513020,HDB 3-room,5,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,1,0
120329CO,120329,513020,HDB 3-room,7,0,0,1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
120330AR1,120330,513020,HDB 4-room,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120330CO,120330,513020,HDB 4-room,4,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
120330DR1,120330,513020,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
120330ER2,120330,513020,HDB 4-room,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
120333BR3,120333,513020,HDB 4-room,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120333CR4,120333,513020,HDB 4-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
120333DO,120333,513020,HDB 4-room,5,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0
120333EO,120333,513020,HDB 4-room,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
120335AR1,120335,513020,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120335BR2,120335,513020,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120335CR2,120335,513020,HDB 3-room,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
120335DO,120335,513020,HDB 3-room,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
120336AR1,120336,513020,HDB 5-room,4,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
120336AR3,120336,513020,HDB 5-room,4,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
120336BO,120336,513020,HDB 5-room,5,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
120336BR6,120336,513020,HDB 5-room,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
120336CO,120336,513020,HDB 5-room,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
120336CR6,120336,513020,HDB 5-room,4,1,0,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0
120336DO,120336,513020,HDB 5-room,5,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0
120336DR6,120336,513020,HDB 5-room,5,1,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0
120336EO,120336,513020,HDB 5-room,4,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0
120336ER6,120336,513020,HDB 5-room,6,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,1,0,0,0
120341AO,120341,513020,HDB 3-room,4,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
120341BR1,120341,513020,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
120341CR1,120341,513020,HDB 3-room,3,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
120341ER2,120341,513020,HDB 3-room,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120344AR1,120344,513020,HDB 2-room,4,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
120344CR2,120344,513020,HDB 2-room,3,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
120344DR1,120344,513020,HDB 2-room,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
120344ER1,120344,513020,HDB 2-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120346AR1,120346,513020,HDB 3-room,3,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
120346CR2,120346,513020,HDB 3-room,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120346ER8,120346,513020,HDB 3-room,7,0,0,1,0,0,0,1,2,0,0,3,0,0,1,0,0,1,0,0,0
120349AO,120349,513030,HDB 4-room,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
120349AR6,120349,513030,HDB 4-room,4,0,0,0,3,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
120349BO,120349,513030,HDB 4-room,3,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
120349BR1,120349,513030,HDB 4-room,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
120349CO,120349,513030,HDB 4-room,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
120349CR4,120349,513030,HDB 4-room,3,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
120349DO,120349,513030,HDB 4-room,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
120349DR6,120349,513030,HDB 4-room,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
120349ER6,120349,513030,HDB 4-room,4,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
120352AR1,120352,513030,HDB 3-room,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
120352CR3,120352,513030,HDB 3-room,4,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
120352DR2,120352,513030,HDB 3-room,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
120352ER1,120352,513030,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120354AO,120354,513030,HDB other than flat,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
120354BO,120354,513030,Shophouse,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
120354CO,120354,513030,Shophouse,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
120354DO,120354,513030,Shophouse,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
120354EO,120354,513030,Shophouse,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
120363AR1,120363,513030,HDB 3-room,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
120363BR1,120363,513030,HDB 3-room,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
120363CR1,120363,513030,HDB 3-room,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
120363DO,120363,513030,HDB 3-room,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1
120363ER1,120363,513030,HDB 3-room,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
120365AO,120365,513030,HDB 3-room,3,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
120365CR3,120365,513030,HDB 3-room,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0
120365DR4,120365,513030,HDB 3-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
120365ER1,120365,513030,HDB 3-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
120367AR1,120367,513030,HDB 1-room,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
120367BR1,120367,513030,HDB 1-room,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
120367CR1,120367,513030,HDB 1-room,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
120367DO,120367,513030,HDB 1-room,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
120367ER2,120367,513030,HDB 1-room,4,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0
120373AR6,120373,513020,HDB 4-room,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1
120373BR1,120373,513020,HDB 4-room,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120373CR5,120373,513020,HDB 4-room,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
120373DR1,120373,513020,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
120373ER1,120373,513020,HDB 4-room,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
120374AR1,120374,513020,HDB 4-room,4,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0
120374CR1,120374,513020,HDB 3-room,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
120374DR1,120374,513020,HDB 3-room,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1
120374ER1,120374,513020,HDB 3-room,4,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0
120378AO,120378,513020,HDB 3-room,3,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
120378CR1,120378,513020,HDB 3-room,3,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
120402BR1,120402,513140,HDB 4-room,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
120402CR1,120402,513140,HDB 3-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
120402ER1,120402,513140,HDB 3-room,5,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
120407AO,120407,513140,HDB 3-room,4,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0
120407BR1,120407,513140,HDB 3-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120407EO,120407,513140,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
120408BR1,120408,513140,HDB 4-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
120408CR1,120408,513140,HDB 4-room,7,0,0,0,0,1,0,1,1,1,0,1,2,0,1,0,0,0,0,0,0
120408DO,120408,513140,HDB 4-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120408ER2,120408,513140,HDB 4-room,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
120413AO,120413,513140,HDB 5-room,4,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
120413AR1,120413,513140,HDB 5-room,4,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
120413BO,120413,513140,HDB 5-room,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120413CO,120413,513140,HDB 5-room,7,1,0,0,0,0,0,1,1,0,0,3,1,2,0,0,0,0,0,0,0
120413DO,120413,513140,HDB 5-room,5,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0
120413EO,120413,513140,HDB 5-room,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
120430AR7,120430,513070,HDB 5-room,6,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0
120514AO,120514,513060,HDB 3-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
120514BO,120514,513060,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
120514CR3,120514,513060,HDB 3-room,6,0,0,1,0,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
120514DO,120514,513060,HDB 3-room,4,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
120515AR1,120515,513060,HDB 4-room,5,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0
120515BR1,120515,513060,HDB 4-room,4,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
120515CR4,120515,513060,HDB 4-room,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
120515DR6,120515,513060,HDB 4-room,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
120515EO,120515,513060,HDB 4-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
120519AO,120519,513060,HDB 3-room,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
120519BR1,120519,513060,HDB 3-room,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
120519CR3,120519,513060,HDB 3-room,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
120519DR4,120519,513060,HDB 3-room,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
120519ER1,120519,513060,HDB 3-room,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
120602AR3,120602,513220,HDB 3-room,3,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
120602BR3,120602,513220,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
120602CR2,120602,513220,HDB 3-room,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
